x1,x2,y1,y2,y-axis,x axis,class y
8.473076883,8.551738302,3.267339367,6.422900854,1,0,1
0.847029948,8.879511532,3.267332605,1.091530175,0,0,0
0.15676116,0.735367813,3.266880524,1.349871469,0,0,0
7.301220295,6.984084273,3.266854593,2.407288787,0,0,0
5.421869541,1.770334893,3.266560843,1.638755621,0,0,0
9.187033173,1.908746499,3.266410009,1.397576085,0,0,0
1.612049043,3.385400281,3.266330352,2.148111713,0,0,0
0.038603515,4.515219622,3.266139044,6.141875387,1,0,1
8.456225589,3.888976481,3.265620604,6.336090428,1,0,1
5.552997507,5.952809944,3.265614604,1.344745242,0,0,0
5.278719205,2.747150527,3.26535885,1.671812746,0,0,0
7.396325012,2.526219763,3.265180717,2.598241332,0,0,0
2.076891353,4.016624485,3.264885097,5.834784939,1,0,1
5.514102692,4.985452162,3.264708464,5.746147746,1,0,1
6.811250541,2.390797081,3.263874897,5.912546076,1,0,1
7.578241077,1.183135495,3.263709055,1.600258363,0,0,0
9.547749574,5.073509559,3.263679853,1.629155271,0,0,0
9.669267,3.570715952,3.26362884,6.616890916,1,0,1
0.606591914,1.103191421,3.263613888,1.564101468,0,0,0
4.711410409,2.761055884,3.26349179,1.681759903,0,0,0
1.646092289,4.923133399,3.263372585,6.336374379,1,0,1
1.597398037,7.546090577,3.262912663,1.300089114,0,0,0
7.733489997,7.287373337,3.262527287,1.994335751,0,0,0
5.595493036,3.934233144,3.262503279,5.979300629,1,0,1
2.896816677,9.118325547,3.262471888,1.563488047,0,0,0
9.73902958,5.418630367,3.262401294,2.238951835,0,0,0
3.14052697,6.111450545,3.262293539,5.613243584,1,0,1
4.941364783,3.680891113,3.26227202,6.88394622,1,0,1
4.616393613,8.523658854,3.261939511,2.02550402,0,0,0
8.026081068,7.424564936,3.261659476,1.014913915,0,0,0
4.490439126,9.130629092,3.260509939,2.113866616,0,0,0
4.193509917,8.142350185,3.260480736,2.056619692,0,0,0
5.888892858,9.081615157,3.260405543,1.237646965,0,0,0
5.614162081,1.42162332,3.260273445,1.302167831,0,0,0
9.281668006,3.772842725,3.260218359,6.681145301,1,0,1
7.149684979,8.935049167,3.259965239,2.652219268,0,0,0
0.788023603,6.500632241,3.259776184,5.936180519,1,0,1
2.414630508,7.845040184,3.259396865,2.083028449,0,0,0
7.793909564,8.78379672,3.259266478,6.604160232,1,0,1
9.699110259,6.776691433,3.259011483,2.368347743,0,0,0
7.220245309,6.730784149,3.258911306,1.199651495,0,0,0
7.432129406,1.620687579,3.258602722,6.489963668,1,0,1
6.394627745,8.954724109,3.258400498,6.547218041,1,0,1
1.816732615,6.022106921,3.257814504,6.584604553,1,0,1
0.816712651,0.409102878,3.257727397,1.894725189,0,0,0
1.146925254,3.94367007,3.257385215,1.918904696,0,0,0
3.938464547,8.049448543,3.256738419,1.847207899,0,0,0
6.778949696,2.702071102,3.256682157,2.009232067,0,0,0
7.814796002,4.703426258,3.25641689,6.721247849,1,0,1
8.484203921,7.165059904,3.256352149,2.289612083,0,0,0
1.419864754,3.259893486,3.255519611,1.813707964,0,0,0
7.186263903,1.79088767,3.255494527,2.19618812,0,0,0
8.836410846,8.195548831,3.255488283,6.613072459,1,0,1
5.889065308,2.255884396,3.255313918,2.031720203,0,0,0
4.955147525,5.734500849,3.255271602,1.771871509,0,0,0
7.562872315,6.073793993,3.255021402,0.508263647,0,0,0
8.284804905,3.375138511,3.254932827,7.000862485,1,0,1
9.44787859,4.680399752,3.2549313,2.502223359,0,0,0
5.876669266,0.984052983,3.254804287,2.269429012,0,0,0
6.61286557,8.909705099,3.254755895,6.474330006,1,0,1
7.126897772,6.892744393,3.254502612,0.763582667,0,0,0
8.604698858,9.969983553,3.254442501,6.646109211,1,0,1
6.973302508,3.239400085,3.254206189,5.890840325,1,0,1
8.003155673,1.908397696,3.254179205,1.62301447,0,0,0
5.023894575,9.52241644,3.253811334,1.951830767,0,0,0
1.548407034,1.604082395,3.253127714,2.676031182,0,0,0
9.233060679,3.187714004,3.252699555,6.246845823,1,0,1
5.283151271,8.784565715,3.251369139,1.805129516,0,0,0
0.14665821,1.474684277,3.251153659,3.354285163,0,0,0
6.622274074,2.688022341,3.250959259,1.135778348,0,0,0
3.76741267,2.786546445,3.250478607,6.297150463,1,0,1
7.607926287,1.805076443,3.250255117,6.818392961,1,0,1
0.14016173,2.408832678,3.250221237,2.647369045,0,0,0
8.584775686,3.155149457,3.249740143,6.083621449,1,0,1
6.963434888,6.068161895,3.249170997,1.585580459,0,0,0
4.989599042,4.475215614,3.249042196,5.706087589,1,0,1
6.212299033,9.65474537,3.248986265,6.043329032,1,0,1
1.631817055,4.183560312,3.248267716,6.54208099,1,0,1
0.639822622,4.14975075,3.247647184,2.721098801,0,0,0
0.002538427,5.695450551,3.247556621,5.598726161,1,0,1
9.596729314,9.775304273,3.247156752,5.744474394,1,0,1
6.15423406,2.958159928,3.24686905,1.188206213,0,0,0
6.37433436,6.036883,3.246660639,2.080085644,0,0,0
1.421565023,4.723851295,3.246315138,6.601244205,1,0,1
5.027379168,2.830120284,3.246141625,6.015403115,1,0,1
8.23237136,9.718864052,3.245720333,5.168635444,1,0,1
8.101415422,6.745260963,3.245691552,1.914420833,0,0,0
6.26706476,2.430137769,3.245440443,1.829694035,0,0,0
2.377666308,5.343783442,3.24541941,6.239864,1,0,1
5.360424408,3.31883184,3.244999073,2.667823613,0,0,0
7.652020695,3.634155112,3.24481783,6.865462197,1,0,1
1.919930176,1.704768543,3.244741719,1.524184093,0,0,0
0.146147205,2.137996944,3.244468652,1.473935622,0,0,0
5.601559369,1.713987595,3.24438611,2.840012752,0,0,0
5.580512367,1.782747419,3.244087687,2.928364649,0,0,0
3.638912436,2.582753046,3.24299901,6.029427488,1,0,1
4.263969158,4.127162425,3.242969782,6.038668067,1,0,1
5.989189867,5.935826764,3.242901976,2.061403145,0,0,0
5.00692099,6.383763072,3.24284587,0.428118888,0,0,0
8.080493403,3.481986258,3.242741396,6.381169259,1,0,1
0.316054428,9.080222451,3.242567683,2.713766265,0,0,0
8.652761533,5.142099618,3.242510904,2.204703874,0,0,0
2.284829665,1.038484242,3.242167388,2.35060026,0,0,0
9.253006742,5.72891873,3.241739577,1.744703506,0,0,0
3.430669324,8.075961799,3.241486061,2.370426514,0,0,0
7.536800891,7.162921983,3.240963721,2.160720079,0,0,0
5.379628915,3.948889922,3.240824632,1.186963308,0,0,0
7.046646536,1.43771072,3.240555972,6.59494683,1,0,1
5.053625106,4.580365655,3.2401644,6.30184333,1,0,1
0.62688862,0.995496028,3.240133947,0.746959037,0,0,0
6.951248505,2.426461858,3.240036321,6.432176024,1,0,1
2.759746874,5.463356705,3.239538731,5.824638784,1,0,1
8.359645694,4.925281758,3.239527546,1.810953494,0,0,0
6.625524212,1.554511572,3.239298612,7.436143726,1,0,1
6.103448635,5.367152971,3.239095116,2.211198851,0,0,0
2.921475268,5.588140493,3.239019644,6.71288185,1,0,1
1.439409635,1.616687989,3.238879101,1.28836337,0,0,0
0.933840976,4.930256326,3.238459958,5.88708398,1,0,1
5.73609747,9.986836848,3.238294578,5.207726595,1,0,1
8.601435003,3.121030831,3.23781364,7.125003543,1,0,1
4.952245577,4.285079631,3.237723466,6.720302348,1,0,1
7.369056157,2.737467934,3.237619134,1.094432815,0,0,0
1.080401182,4.480581108,3.236822868,5.857247056,1,0,1
4.703999292,9.327730334,3.236239719,1.454904246,0,0,0
4.229561183,3.733881125,3.235977208,6.567628026,1,0,1
5.695691341,2.463008661,3.235882375,2.421486362,0,0,0
4.627612295,2.38315288,3.235630482,5.91573896,1,0,1
2.596147771,0.13770859,3.234312377,0.763551773,0,0,0
8.170533358,4.401372653,3.233906916,5.298051036,1,0,1
4.560070408,9.97571305,3.233905652,6.06629681,1,0,1
7.09233764,1.209758998,3.233246023,6.117756435,1,0,1
7.332891343,5.111583332,3.23303445,2.958223837,0,0,0
4.938654869,5.791025668,3.232485362,2.969693963,0,0,0
0.936607012,8.999140504,3.232229404,1.985669309,0,0,0
9.473085818,3.917889569,3.231941184,6.147095006,1,0,1
1.977004231,0.137985787,3.231869997,1.552182335,0,0,0
2.931872906,6.179224558,3.231661801,6.875571895,1,0,1
2.766497302,6.833749031,3.231550402,2.89923694,0,0,0
3.838588356,9.279908039,3.231244265,2.27720984,0,0,0
7.529605618,3.546757521,3.231185519,6.416549703,1,0,1
5.488463285,5.221917501,3.231123878,1.044220299,0,0,0
4.245529561,0.333728039,3.23110831,6.033130558,1,0,1
9.231834303,4.014511277,3.230951813,7.200282995,1,0,1
0.525715142,7.767604615,3.230871149,1.361185981,0,0,0
9.822477773,4.896175053,3.230720659,1.975734986,0,0,0
5.408951625,4.658981627,3.230593857,1.693751644,0,0,0
9.695520888,6.255334014,3.230257772,1.735998711,0,0,0
3.792357545,8.12790563,3.230228736,2.102510766,0,0,0
1.116002251,4.326117149,3.230217391,6.955971646,1,0,1
8.694885305,6.76731533,3.230196091,1.808383148,0,0,0
6.64192437,3.126667219,3.22970341,1.27203101,0,0,0
9.619974416,9.495315234,3.229181071,7.39045412,1,0,1
6.289818436,4.709404165,3.229095051,6.616698227,1,0,1
2.116936416,7.537433121,3.228966421,2.689077521,0,0,0
6.649948238,2.210178925,3.228934068,2.451731556,0,0,0
0.432706764,7.55786459,3.228574745,1.445413923,0,0,0
5.35550132,6.157460204,3.228459601,1.396171508,0,0,0
2.38987845,6.947865506,3.228452982,1.033116596,0,0,0
0.328433457,0.24903065,3.228440483,2.144472092,0,0,0
5.647773396,5.928149302,3.228370814,0.651925955,0,0,0
4.631934607,9.034518282,3.228306265,0.839978532,0,0,0
9.659086402,9.265089398,3.228090472,7.239333168,1,0,1
2.986978452,7.639532227,3.228049543,1.026291137,0,0,0
1.832798362,4.26318438,3.228004975,6.238714041,1,0,1
1.587682485,8.979876603,3.227998223,1.869229227,0,0,0
5.652453578,1.501795673,3.227746944,1.865588373,0,0,0
9.156914153,4.247347135,3.227664756,5.359661328,1,0,1
7.760049179,9.775354586,3.227449888,6.510987022,1,0,1
4.003271687,8.297048577,3.227281048,1.103212222,0,0,0
7.284784521,4.288676961,3.22696869,5.665701094,1,0,1
8.551797148,2.655556586,3.226843693,6.875769186,1,0,1
5.823197331,9.038797122,3.226833941,1.410236851,0,0,0
5.269074491,3.479612467,3.226698403,6.25164788,1,0,1
7.340756777,1.486737811,3.226571572,6.29199611,1,0,1
7.714059941,9.387953133,3.226513952,7.686656902,1,0,1
9.763518249,3.435251843,3.226258162,7.377318075,1,0,1
4.402637528,3.649451853,3.2260926,6.500919963,1,0,1
2.964909702,0.85410873,3.225529302,6.184230607,1,0,1
7.9077285,7.312375532,3.225050578,2.641145461,0,0,0
8.917730008,3.72024764,3.223936072,4.924739697,1,0,1
2.728219024,0.931210465,3.223842804,1.978209995,0,0,0
0.3410419,4.519603982,3.223757224,1.94463622,0,0,0
8.213445632,2.717832682,3.223684254,0.799498575,0,0,0
2.785106121,0.739896166,3.223619215,2.747492074,0,0,0
4.892520298,9.550146547,3.223565399,6.521425328,1,0,1
8.999425369,2.10450255,3.223320192,3.026828354,0,0,0
5.235155439,5.906775028,3.223174862,1.631267735,0,0,0
7.954124637,8.611347507,3.223067732,6.893210534,1,0,1
2.619531497,5.552748772,3.222789716,6.753233399,1,0,1
2.359703852,0.854004472,3.222758719,1.729931537,0,0,0
5.015914709,6.725634141,3.22274455,2.035861741,0,0,0
3.615298958,4.302496058,3.222713887,5.700611704,1,0,1
7.955567869,2.120197843,3.222579763,2.175647157,0,0,0
1.528076354,9.620895187,3.221885143,2.204848115,0,0,0
1.434079202,4.068873254,3.221764435,1.986040355,0,0,0
0.857970351,0.76344475,3.221591114,2.569590119,0,0,0
8.4624938,6.381134563,3.221512853,2.412710368,0,0,0
1.573974488,0.821514354,3.221044645,1.439701232,0,0,0
1.070041402,0.002069485,3.220789923,0.788377042,0,0,0
7.168596812,9.939813232,3.220541309,7.938334786,1,0,1
2.612946146,6.937247581,3.220501044,6.424975616,1,0,1
7.14351874,6.310222865,3.220323417,1.631870693,0,0,0
7.582558437,9.902486728,3.220188769,5.678303268,1,0,1
8.537210327,5.655310878,3.219680483,2.230234508,0,0,0
4.286238421,9.620753886,3.219600097,1.775411108,0,0,0
5.081314518,5.44973478,3.219506806,6.125213139,1,0,1
3.231677929,6.102141634,3.219224161,2.109348686,0,0,0
6.839796114,1.42655776,3.217876506,5.756208643,1,0,1
8.786611201,7.10378064,3.217782062,2.850481466,0,0,0
8.562891173,2.253810422,3.217734806,1.767170414,0,0,0
7.087703909,2.039567184,3.217712812,1.838937255,0,0,0
1.842043065,6.976543134,3.217480269,1.7816042,0,0,0
7.569787491,7.899984667,3.216659885,2.515643017,0,0,0
9.654538958,8.854325157,3.21644293,6.03882129,1,0,1
7.133640595,0.692855417,3.21598715,1.326447165,0,0,0
9.08385807,5.700043967,3.215982283,2.233726702,0,0,0
5.82521271,9.531942368,3.215903061,1.844880422,0,0,0
8.79521483,5.694768885,3.215883385,2.098126027,0,0,0
9.298208967,0.538320032,3.215504001,0.860009366,0,0,0
7.174857254,6.785843704,3.215427126,2.108996035,0,0,0
4.306161702,3.681140771,3.214908752,6.470598885,1,0,1
0.904450546,8.124926749,3.21425228,1.034692121,0,0,0
9.630936054,5.427557812,3.213930353,2.068225616,0,0,0
6.073648217,4.006438781,3.213348953,6.905589012,1,0,1
2.323376815,7.283603006,3.213225748,2.215709134,0,0,0
0.146173,1.383206759,3.212862074,1.941877294,0,0,0
5.582834242,8.683731989,3.212682085,2.199954143,0,0,0
7.046436988,1.992179878,3.212175902,5.908671452,1,0,1
5.104006109,3.507737213,3.211764572,6.677035417,1,0,1
0.679916835,6.82922173,3.211706772,6.149350418,1,0,1
6.153026101,4.20834506,3.211525193,2.380007829,0,0,0
4.473228873,4.338643836,3.210721158,6.385635215,1,0,1
8.192605158,5.396084338,3.21067867,2.125602311,0,0,0
2.715172049,6.454059082,3.210325713,2.000023411,0,0,0
1.040801969,3.499112517,3.210039297,1.396652422,0,0,0
3.532137671,9.333941334,3.210025549,2.142581894,0,0,0
1.074725678,8.256349403,3.209920509,1.555531113,0,0,0
6.359084062,5.356280962,3.209853005,2.263388045,0,0,0
0.333046265,4.017805476,3.209850331,2.422625201,0,0,0
5.777309414,1.365424994,3.209692064,1.546985193,0,0,0
6.566050997,5.791192183,3.209486361,1.391615186,0,0,0
6.769077928,9.34823079,3.209258923,2.60373392,0,0,0
0.098226622,4.915637771,3.209162643,5.180707494,1,0,1
7.383247568,9.012088284,3.208985047,7.330401651,1,0,1
4.937740634,2.089743036,3.208968461,6.142934825,1,0,1
5.2515973,1.266819132,3.208888961,1.334433726,0,0,0
8.388038589,9.664894778,3.20885624,6.532435112,1,0,1
0.378085503,5.37718,3.208763169,6.623162993,1,0,1
7.00207264,5.690453032,3.20755118,2.376957168,0,0,0
7.980468339,8.964967151,3.207531471,6.577117291,1,0,1
9.173782984,6.082797063,3.207306153,1.305566538,0,0,0
3.2029423,7.238813095,3.207062925,2.03197884,0,0,0
0.776113591,9.60586836,3.206785516,3.069462474,0,0,0
6.205072571,4.699493628,3.20660707,5.451498073,1,0,1
6.611487656,6.271655563,3.206556077,2.533986934,0,0,0
6.229267201,8.981899387,3.206325804,1.896856792,0,0,0
4.519490104,2.866776636,3.206303017,7.731859458,1,0,1
7.277712732,6.675745005,3.206152778,2.496068397,0,0,0
0.941224361,1.449412942,3.206093557,1.282341075,0,0,0
9.196657324,4.30227673,3.205744634,6.122979328,1,0,1
1.141513457,9.194539888,3.205549981,0.393845163,0,0,0
0.156116549,9.081649809,3.205011619,2.2257347,0,0,0
6.979152283,3.650479942,3.204782838,6.217946923,1,0,1
8.762619383,6.185504601,3.204634382,1.600263421,0,0,0
6.702469813,6.072408923,3.204454065,1.540900843,0,0,0
8.980852932,0.164636829,3.204326866,1.974748493,0,0,0
8.91708391,3.359341938,3.204042112,6.456864378,1,0,1
5.72317016,9.68943891,3.204033121,6.884909778,1,0,1
2.695775999,0.759590752,3.203969435,2.809434312,0,0,0
4.979577487,5.42367706,3.203858223,6.435419754,1,0,1
3.996964716,9.01724547,3.203775481,1.379546816,0,0,0
8.030151453,5.658176709,3.203469608,1.941129509,0,0,0
7.92670352,7.156602058,3.202889057,2.009553144,0,0,0
2.651252371,4.281784261,3.202585668,7.773249705,1,0,1
5.948447337,9.100543944,3.20247369,1.676167856,0,0,0
4.266083387,4.984429894,3.202406524,6.86922538,1,0,1
0.475542932,5.330708621,3.202292701,6.888218813,1,0,1
1.097844581,0.964390824,3.20189679,1.020479711,0,0,0
6.176700243,0.926580739,3.201479746,1.624008665,0,0,0
8.66660575,8.747933853,3.201128707,5.92634845,1,0,1
9.539157074,9.469115019,3.201127048,6.199549165,1,0,1
9.181717313,9.902390661,3.201120906,7.00532811,1,0,1
4.682214942,4.402306615,3.200876766,6.065571381,1,0,1
7.885508925,7.590794537,3.200598692,2.228436644,0,0,0
0.334571278,9.436534061,3.200290687,0.762382908,0,0,0
5.14625536,5.715847304,3.200041709,1.381166911,0,0,0
3.006844959,6.611269626,3.199750802,5.351132035,1,0,1
8.808580146,5.083976838,3.199632011,2.03919055,0,0,0
5.726329967,5.410710073,3.199312882,2.434236822,0,0,0
8.109813645,9.455324201,3.198622976,6.159513864,1,0,1
6.572874627,4.214185609,3.198433224,5.37149631,1,0,1
0.806164382,4.11068645,3.19842862,3.38080881,0,0,0
2.883984973,8.893870375,3.198345534,2.076922186,0,0,0
7.182929063,4.394299501,3.198290271,7.438544485,1,0,1
7.964776765,8.976541914,3.198105113,5.683340296,1,0,1
7.724021773,3.255501034,3.19799799,2.163411224,0,0,0
4.483691789,5.629584962,3.197717337,2.048980148,0,0,0
2.218744868,0.59640397,3.197490103,0.571931768,0,0,0
7.29611383,8.504249082,3.197360683,1.798166791,0,0,0
5.718492203,6.692694171,3.197235094,2.044462209,0,0,0
7.698715147,6.782799104,3.197150319,2.32789944,0,0,0
4.441674377,9.776503186,3.196757555,0.815057928,0,0,0
2.420439,7.974203581,3.196711504,2.666628762,0,0,0
0.14126955,8.09387406,3.196307063,2.273760032,0,0,0
2.524091113,6.100762849,3.195994617,1.687224283,0,0,0
7.311571459,9.147291857,3.19574388,2.244590286,0,0,0
7.550405763,2.554414757,3.194975722,1.208704288,0,0,0
2.888089466,8.392605356,3.194916095,1.97381271,0,0,0
4.595357416,4.37836035,3.194676102,5.712893187,1,0,1
2.49244751,5.880877684,3.194594295,6.19032594,1,0,1
1.311412758,2.020369044,3.194590988,1.738091349,0,0,0
4.060373025,9.186432508,3.19410744,2.505989299,0,0,0
6.929740182,4.505757486,3.194032475,6.19070209,1,0,1
2.846940664,0.391407251,3.193859137,6.132479243,1,0,1
7.123374361,2.417953313,3.193814726,1.301314157,0,0,0
9.232393801,9.968217973,3.19336741,5.936523423,1,0,1
0.535296202,6.023780088,3.193223979,7.505653396,1,0,1
0.750048398,0.337946479,3.193141251,2.631760857,0,0,0
6.184812762,5.875860549,3.192970087,0.919774713,0,0,0
8.862247188,5.9656214,3.192594378,1.807319375,0,0,0
0.618447832,6.712070453,3.192413294,6.082036987,1,0,1
9.393525528,6.37029965,3.192252731,1.56785318,0,0,0
3.917969386,3.046715232,3.192250545,6.844208245,1,0,1
2.531911937,4.229389412,3.192127651,6.585084265,1,0,1
0.716311228,9.10167,3.191732235,1.769641967,0,0,0
7.402449977,9.391072828,3.19151132,6.652173051,1,0,1
7.648168119,5.761042916,3.191482955,1.990946281,0,0,0
3.989242575,3.959239185,3.191211044,6.487872287,1,0,1
8.673075097,4.096990877,3.191102894,2.800889659,0,0,0
7.569844941,4.314503767,3.190445606,6.17560372,1,0,1
7.930680917,4.98605241,3.190019477,2.802323912,0,0,0
8.803219317,7.065858155,3.189975608,2.446317769,0,0,0
9.179163585,3.084040904,3.189964702,7.008739456,1,0,1
7.473360945,0.829736935,3.18982773,1.084874351,0,0,0
3.512464367,8.727938422,3.189799886,0.874089102,0,0,0
2.415683131,7.052753953,3.189770665,2.717930667,0,0,0
9.241587666,8.121306039,3.189428184,6.12526863,1,0,1
9.156939494,4.852676288,3.188719699,1.335342742,0,0,0
5.219136802,8.31663734,3.188510253,0.650014183,0,0,0
6.339869213,2.288695959,3.188170289,1.383567589,0,0,0
1.170530992,3.265198052,3.187866369,1.947699989,0,0,0
8.737206661,5.609569312,3.18753876,1.602013785,0,0,0
5.134045028,4.323829413,3.187119305,6.498135165,1,0,1
4.576321023,9.100173559,3.186994821,1.727697527,0,0,0
5.917522357,5.99975906,3.186915004,2.399032934,0,0,0
5.026752474,7.975512186,3.186017643,2.103171305,0,0,0
6.949516878,5.255000609,3.185961143,2.126393416,0,0,0
1.928768962,5.09099642,3.185640328,5.562551239,1,0,1
3.285818088,8.311069881,3.185390945,2.480648697,0,0,0
3.556742312,7.219480247,3.185334707,1.816373524,0,0,0
9.309675326,5.172048601,3.185111266,1.582674829,0,0,0
1.541675541,4.507011366,3.185086369,6.257913615,1,0,1
2.008242765,0.082786161,3.184853282,2.098195205,0,0,0
5.373211719,1.738679347,3.18466689,1.66683975,0,0,0
6.278099516,9.952715401,3.184622323,6.231503604,1,0,1
8.635748641,5.608233418,3.18462107,1.382402987,0,0,0
0.710879006,0.456372988,3.184384361,2.797722543,0,0,0
8.888679578,5.364882352,3.184237522,2.144683096,0,0,0
1.726932999,1.187034171,3.1839212,2.035506871,0,0,0
6.509428121,5.779425331,3.183917225,2.136745573,0,0,0
9.620232534,0.716541174,3.18379491,3.448241331,0,0,0
7.198801016,6.928222129,3.183614855,1.090161149,0,0,0
2.858883879,6.094862025,3.183582351,2.214891267,0,0,0
2.348288982,5.819181991,3.183414901,6.614224974,1,0,1
8.136786497,2.486345907,3.182725182,2.376850265,0,0,0
1.862115952,3.86002059,3.182634966,1.914400835,0,0,0
6.672147068,5.894016227,3.182628274,1.837083149,0,0,0
5.940274432,7.275026671,3.182322141,1.319073718,0,0,0
5.483193379,5.35436803,3.181566831,2.53431954,0,0,0
2.441570338,5.705531363,3.181465625,5.943517302,1,0,1
4.281466619,4.329923912,3.181409374,6.969248433,1,0,1
0.113367775,6.240828593,3.181367641,5.630418401,1,0,1
5.830238258,3.141330807,3.181185071,1.755805635,0,0,0
3.766392918,2.037523401,3.181025308,5.592298308,1,0,1
5.315677222,8.736057531,3.180639282,2.081982809,0,0,0
4.993294744,8.887298649,3.180402217,1.644337046,0,0,0
8.514226766,5.127796965,3.180166661,1.996956594,0,0,0
5.905726936,5.5254958,3.180113835,6.262493969,1,0,1
4.541652683,5.20377583,3.180016428,6.738425906,1,0,1
5.909841653,4.219154656,3.179852476,6.54034121,1,0,1
2.657245906,3.97175304,3.179536986,6.803227527,1,0,1
5.17313008,4.693094599,3.179165953,6.801474285,1,0,1
6.245071392,1.644144272,3.178843921,2.505053557,0,0,0
1.996728339,5.808190504,3.178838348,6.917321513,1,0,1
2.933808933,8.686618918,3.178517902,1.969619911,0,0,0
8.592833511,3.848658838,3.178353465,6.793423638,1,0,1
7.654020628,9.51204003,3.178270974,6.77953882,1,0,1
8.139319337,9.182355796,3.178147428,7.02405029,1,0,1
3.976572006,7.687429831,3.177642203,1.420266139,0,0,0
6.434368865,7.695620683,3.177580112,1.950605422,0,0,0
3.976377391,8.233153417,3.177417956,1.813543094,0,0,0
9.037197397,4.460753271,3.177403917,2.147817472,0,0,0
6.300614902,6.218518347,3.177371791,1.152332197,0,0,0
1.254040138,4.60999903,3.177315146,5.580932192,1,0,1
5.035278198,4.632896343,3.176978319,6.546453327,1,0,1
1.931354509,7.25578846,3.176872698,2.663488916,0,0,0
8.94563657,3.236569379,3.176694183,7.482073748,1,0,1
4.173331421,7.661155112,3.17642915,0.835589944,0,0,0
3.614654394,7.609992977,3.175349062,1.046147927,0,0,0
6.277788742,5.951443871,3.175287254,1.486534043,0,0,0
3.193204883,8.058635642,3.175259306,1.695313635,0,0,0
5.081069585,4.480491443,3.175011808,7.300443811,1,0,1
1.421728807,0.691587046,3.174743754,2.694340985,0,0,0
6.352393935,9.69561963,3.174625493,1.035054941,0,0,0
9.998085781,8.376267276,3.174611292,5.760283582,1,0,1
4.887778271,6.238931514,3.174493637,2.49008172,0,0,0
4.639174423,8.347132211,3.174417006,1.957116052,0,0,0
7.278881584,1.216065169,3.173963706,6.138247483,1,0,1
6.567808885,9.444984577,3.173810945,7.100853458,1,0,1
2.457729119,0.520316773,3.173514447,1.973427538,0,0,0
4.329842063,8.704607389,3.173480446,2.216233571,0,0,0
9.567513987,3.769514955,3.173476267,5.60142602,1,0,1
9.396444968,3.046609313,3.173127406,7.136559702,1,0,1
8.784021516,9.654932312,3.173121066,6.953177243,1,0,1
0.630258246,4.127221348,3.172609138,5.419651698,1,0,1
1.649889392,9.126017969,3.1722814,2.360588378,0,0,0
0.143229474,8.081418952,3.172022662,2.672105992,0,0,0
0.329454485,4.784430394,3.171971098,6.146850771,1,0,1
0.879155668,8.610530592,3.171857537,2.075788469,0,0,0
9.674200787,0.6186669,3.171600727,1.41269143,0,0,0
7.732591261,9.597131727,3.171515807,6.414237452,1,0,1
7.638683777,6.560437342,3.171507695,2.181912674,0,0,0
0.51228404,7.092597826,3.171497916,2.177507875,0,0,0
4.985858789,9.740313183,3.170149251,5.868412641,1,0,1
5.772967114,8.740743814,3.169991872,0.907993831,0,0,0
4.743149316,2.707384341,3.169784514,6.316084205,1,0,1
0.989556513,4.452943332,3.169606657,1.763359562,0,0,0
7.315013568,7.736108155,3.16933207,1.750846227,0,0,0
8.611660005,3.141481361,3.169034079,5.992852039,1,0,1
9.45007834,9.698857471,3.169017622,6.759724023,1,0,1
7.973035022,3.573990421,3.168922078,6.18423681,1,0,1
2.620211884,6.951597535,3.168802922,1.47684027,0,0,0
5.240508616,2.070745045,3.168746081,1.764115927,0,0,0
8.888328939,8.395518106,3.168525815,6.736150959,1,0,1
7.084189995,7.341590103,3.168158643,1.29669582,0,0,0
4.952573505,2.132830448,3.167923864,5.972642145,1,0,1
6.607985603,4.285932578,3.16778844,6.523163517,1,0,1
9.245007942,2.869183534,3.167602108,6.715502576,1,0,1
2.282210315,5.080689445,3.167544991,6.229476697,1,0,1
7.584295207,4.464557603,3.167228643,2.711231121,0,0,0
8.87920771,8.512174537,3.166986981,6.060769431,1,0,1
6.778165368,5.776788416,3.166945013,1.533203067,0,0,0
0.96914018,2.949178352,3.166735723,2.95452211,0,0,0
1.342342048,0.015381733,3.166439553,0.154342817,0,0,0
2.023723049,3.590887616,3.166418873,1.276403918,0,0,0
7.81192844,3.584847053,3.166347085,6.389667928,1,0,1
3.181222931,4.993877352,3.166319014,5.901500689,1,0,1
4.005104636,7.826899725,3.165708573,2.762316578,0,0,0
4.43080331,2.99758191,3.165679705,6.587956258,1,0,1
3.799269559,8.033251085,3.165399998,2.693096301,0,0,0
9.202335373,9.105937259,3.164580144,5.133558434,1,0,1
1.202416022,4.447431915,3.164150032,0.627828528,0,0,0
0.398253767,8.433176691,3.164149413,1.634732223,0,0,0
8.980877551,2.972227641,3.163861177,5.919235122,1,0,1
6.531047403,1.165093492,3.163663582,1.484333083,0,0,0
2.048987751,5.178135062,3.16348155,5.893110953,1,0,1
2.097499497,0.718049175,3.163175316,1.896786858,0,0,0
9.988470066,3.870145743,3.16310664,1.992032851,0,0,0
6.831918503,1.679451702,3.162906257,7.031394597,1,0,1
3.007269058,8.841839736,3.162847538,2.585481574,0,0,0
0.585820232,0.868985175,3.162726485,2.100962676,0,0,0
5.623263097,5.570251248,3.162337108,1.756120269,0,0,0
3.232152012,8.248991941,3.162190155,2.281351148,0,0,0
4.284011695,2.768985553,3.161960079,6.818305108,1,0,1
6.771411441,4.330692624,3.161952723,5.91641834,1,0,1
3.29503616,8.025176988,3.161697875,2.14308457,0,0,0
